"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.641572312E1,1.747935072E0,3.081406050E0,2.457623915E0
4.642576913E1,1.108153055E0,2.410318186E0,2.207473598E0
4.643581613E1,4.890416752E-1,1.651695750E0,1.554588262E0
4.644586312E1,1.038542245E-1,1.013586767E0,8.214998853E-1
4.645590913E1,9.197217062E-2,8.332194597E-1,4.388914222E-1
4.646595612E1,6.286275036E-1,9.095554447E-1,5.369645776E-1
4.647600213E1,1.525382151E0,1.058798608E0,9.085666075E-1
4.648604912E1,2.275492503E0,1.175375131E0,1.387727292E0
4.649609513E1,2.432842246E0,1.123874025E0,1.823096936E0
4.650614212E1,2.288352577E0,8.593313706E-1,1.990241204E0
4.651618813E1,1.880606349E0,7.063378036E-1,2.116251186E0
4.652623513E1,1.278014523E0,4.760346901E-1,2.043077814E0
4.653628212E1,9.818018141E-1,9.079673409E-2,1.577747037E0
4.654632813E1,8.058813145E-1,-3.878329504E-1,8.816039997E-1
4.655637512E1,6.632547878E-1,-7.655934870E-1,1.490458193E-1
4.656642113E1,6.307807408E-1,-1.151544803E0,-5.278908683E-1
4.657646812E1,5.965089673E-1,-1.669531512E0,-1.157591263E0
4.658651413E1,6.162957989E-1,-2.397347893E0,-1.590789982E0
4.659656113E1,5.808443496E-1,-2.657759489E0,-1.945348329E0
4.660660713E1,5.232160925E-1,-3.156861445E0,-2.046405026E0
4.661665413E1,3.792270184E-1,-3.572009663E0,-2.216809262E0
4.662670112E1,7.749749791E-2,-3.785006188E0,-2.139442559E0
4.663674713E1,-2.547746977E-1,-4.047985881E0,-2.028257753E0
4.664679412E1,-5.072418648E-1,-4.058854101E0,-1.730007948E0
4.665684013E1,-6.084555598E-1,-3.962252836E0,-1.360887403E0
4.666688713E1,-6.085287961E-1,-3.790599049E0,-8.420078248E-1
4.667693313E1,-4.362623313E-1,-3.579189459E0,-5.712698995E-1
4.668698013E1,-8.457226340E-2,-3.359298483E0,-5.545877932E-1
4.669702613E1,9.329104666E-2,-3.109565656E0,-4.938517410E-1
4.670707313E1,1.800391321E-1,-2.755060081E0,-4.556472033E-1
4.671712012E1,3.441223090E-1,-2.437716485E0,-3.244738372E-1
4.672716613E1,5.093789856E-1,-2.078778135E0,-1.447251655E-1
4.673721312E1,5.199348909E-1,-1.635997730E0,1.887261942E-2
4.674725913E1,4.884004183E-1,-1.203144143E0,1.822707219E-1
4.675730613E1,4.020330597E-1,-8.707153147E-1,1.749894767E-1
4.676735213E1,2.265246062E-1,-4.769819391E-1,-7.988305226E-2
4.677739913E1,3.796341307E-2,-1.733541566E-1,-4.507734029E-1
4.678744513E1,-2.321840896E-1,1.594307667E-1,-9.299454166E-1
4.679749213E1,-5.127410249E-1,6.747061211E-1,-1.281391582E0
4.680753813E1,-7.614888878E-1,1.115799020E0,-1.301262760E0
4.681758513E1,-8.737535280E-1,1.754202703E0,-1.122539105E0
4.682763213E1,-6.094742178E-1,2.334305552E0,-9.083304530E-1
4.683767813E1,-2.174500198E-1,2.978276954E0,-3.153205327E-1
4.684772513E1,1.043454637E-1,3.649039128E0,-1.204877257E-2
4.685777113E1,2.536593048E-1,3.953144043E0,-1.204017717E-1
4.686781813E1,2.750554728E-1,3.982632136E0,-5.713228168E-1
4.687786413E1,-3.487322538E-1,4.052527413E0,-1.418894267E0
4.688791113E1,-1.266018814E0,4.356476793E0,-1.466078520E0
4.689795713E1,-1.740079046E0,4.944859300E0,-5.152877797E-1
4.690800413E1,-1.316934614E0,5.266871898E0,5.713437206E-1
4.691805113E1,-5.624622385E-1,5.345669560E0,1.730777441E0
4.692809713E1,-1.112399156E-1,5.104583597E0,2.598612564E0
4.693814413E1,5.977322779E-1,4.419114506E0,3.018539127E0
4.694819013E1,6.548536545E-1,3.935467325E0,3.036871317E0
4.695823713E1,-8.078476600E-2,3.273421596E0,2.620037346E0
4.696828313E1,-7.634061898E-1,2.543845788E0,2.365654814E0
4.697833013E1,-1.093445261E0,2.140432931E0,2.109175909E0
4.698837613E1,-1.113855259E0,1.792785555E0,1.899362609E0
4.699842313E1,-8.698000793E-1,1.327150723E0,1.799718599E0
4.700846913E1,-4.703762665E-1,8.649867976E-1,1.608350340E0
4.701851613E1,-8.503130637E-2,3.674980885E-1,1.309240116E0
4.702856213E1,2.422918790E-1,-1.519393140E-1,1.035072945E0
4.703860913E1,5.612800046E-1,-5.220399982E-1,9.301632254E-1
4.704865613E1,8.024907334E-1,-6.961449373E-1,7.078617342E-1
4.705870213E1,8.422899529E-1,-9.163651121E-1,6.598653030E-1
4.706874913E1,5.288106354E-1,-9.810107589E-1,6.895447464E-1
4.707879538E1,2.054013203E-1,-1.074159828E0,7.771956785E-1
4.708884238E1,2.925146375E-2,-1.366411852E0,9.213251589E-1
4.709888837E1,-1.481858401E-1,-1.721757088E0,1.025678224E0
4.710893538E1,-3.724401917E-1,-2.067801742E0,1.065638680E0
4.711898137E1,-4.293068855E-1,-2.455670945E0,8.672069854E-1
4.712902838E1,-5.667826000E-1,-3.000695179E0,4.163697016E-1
4.713907437E1,-4.209200414E-1,-3.493913081E0,-2.208646841E-1
4.714912138E1,-1.317763603E-1,-3.955590518E0,-9.462929159E-1
4.715916838E1,7.386107795E-2,-4.332592671E0,-1.404346249E0
4.716921437E1,3.888760571E-1,-4.556848594E0,-1.590950781E0
4.717926138E1,5.987024771E-1,-4.478308793E0,-1.681509387E0
4.718930737E1,3.843704120E-1,-4.245471497E0,-1.636958281E0
4.719935438E1,-5.645223588E-2,-4.068853424E0,-1.408316508E0
4.720940037E1,-3.738241180E-1,-3.821107482E0,-1.191747919E0
4.721944738E1,-7.572978229E-1,-3.548413224E0,-1.301185723E0
4.722949337E1,-1.045011165E0,-3.463529195E0,-1.232520408E0
4.723954037E1,-1.343305556E0,-3.233130187E0,-1.296921933E0
4.724958637E1,-1.439817505E0,-2.800860152E0,-1.191086599E0
4.725963337E1,-1.153655794E0,-2.327618092E0,-1.008117720E0
4.726968038E1,-7.372860197E-1,-1.723598961E0,-7.551801807E-1
4.727972637E1,-3.574461401E-1,-1.026268208E0,-4.203247583E-1
4.728977338E1,4.496256676E-2,-4.950001341E-1,-7.628789172E-2
4.729981937E1,4.761651927E-1,7.361527562E-2,3.662327510E-1
4.730986638E1,8.589103711E-1,7.265656614E-1,4.988357614E-1
4.731991237E1,8.137723513E-1,1.226478626E0,3.483828096E-1
4.732995937E1,4.427299000E-1,1.636427500E0,-4.057543740E-2
4.734000537E1,1.165632208E-1,1.996014306E0,-3.397255683E-1
4.735005237E1,-3.402240800E-1,2.588950040E0,-6.423868060E-2
4.736009838E1,-3.764072352E-1,3.311624379E0,5.269816263E-1
4.737014537E1,1.190686430E-1,3.764150923E0,1.279236884E0
4.738019138E1,8.312444164E-1,4.152299623E0,2.208821965E0
4.739023837E1,1.264255294E0,4.205596409E0,3.026225291E0
4.740028537E1,1.489402771E0,4.815813589E0,3.739250556E0
4.741033137E1,1.733115304E0,5.030612810E0,4.226667728E0
4.742037837E1,1.967040183E0,4.564984410E0,4.124503130E0
4.743042437E1,1.734709401E0,4.141841878E0,4.053944778E0
4.744047137E1,1.235764882E0,3.692831849E0,3.956068236E0
4.745051738E1,8.694571401E-1,3.190223318E0,3.641393893E0
4.746056437E1,7.205669298E-1,2.453254876E0,3.047846541E0
4.747061038E1,7.136072814E-1,1.688923802E0,2.313513438E0
4.748065737E1,8.907964075E-1,1.274597118E0,1.568787056E0
4.749070338E1,1.304867130E0,9.316105574E-1,9.026650858E-1
4.750075037E1,1.963717210E0,5.065969169E-1,2.671945126E-1
4.751079638E1,2.524973607E0,9.222053111E-2,-7.681370258E-2
4.752084338E1,2.965309876E0,-1.560317802E-1,-3.222862476E-1
4.753089037E1,3.198461460E0,-3.276393735E-1,-5.378672415E-1
4.754093638E1,2.835209035E0,-5.095778275E-1,-6.958595932E-1
4.755098337E1,2.213922199E0,-6.827016038E-1,-8.496150523E-1
4.756102938E1,1.651904642E0,-8.902128553E-1,-1.035930001E0
4.757107637E1,1.199555560E0,-1.155695742E0,-1.141786970E0
4.758112238E1,8.223059971E-1,-1.307011743E0,-1.189348222E0
4.759116937E1,5.951104960E-1,-1.525892905E0,-1.127128585E0
4.760121538E1,5.221408261E-1,-1.851730751E0,-1.117591922E0
4.761126238E1,5.283812305E-1,-2.187516466E0,-9.996429116E-1
4.762130838E1,6.171832600E-1,-2.579492753E0,-8.514354368E-1
4.763135538E1,7.644666555E-1,-2.952969035E0,-7.429834735E-1
4.764140138E1,7.955014835E-1,-3.267689570E0,-6.333470106E-1
4.765144838E1,7.033044143E-1,-3.483925452E0,-6.411892962E-1
4.766149537E1,5.048223601E-1,-3.619769720E0,-5.041539502E-1
4.767154138E1,3.726452828E-1,-3.641730108E0,-2.959847407E-1
4.768158838E1,1.523005075E-1,-3.538942489E0,-1.257028574E-1
4.769163438E1,-9.548484888E-3,-3.333037468E0,-1.953540131E-2
4.770168138E1,6.730084917E-2,-3.210218457E0,-1.134950405E-1
4.771172738E1,3.755480234E-2,-2.970856837E0,-4.173056947E-1
4.772177438E1,-3.159581350E-2,-2.741626688E0,-6.899587293E-1
4.773182038E1,-1.078641719E-1,-2.604248695E0,-1.039125651E0
4.774186738E1,-2.354010084E-1,-2.460216570E0,-1.250378535E0
4.775191338E1,-3.660019322E-1,-2.315187496E0,-1.286825400E0
4.776196038E1,-3.959264104E-1,-2.100833248E0,-1.236521073E0
4.777200638E1,-2.831757936E-1,-1.820569185E0,-1.141569307E0
4.778205338E1,-1.213457498E-1,-1.433084144E0,-1.138081736E0
4.779209938E1,1.256754851E-2,-9.689643252E-1,-1.188945787E0
4.780214638E1,1.437173614E-1,-4.871175027E-1,-1.332433682E0
4.781219338E1,2.596361824E-1,1.971798062E-2,-1.563550289E0
4.782223938E1,2.424311341E-1,5.072769481E-1,-1.815475822E0
4.783228638E1,2.930826945E-1,9.624552047E-1,-2.092262545E0
4.784233238E1,3.024313508E-1,1.438354239E0,-2.211982532E0
4.785237938E1,9.283660837E-2,2.074324311E0,-1.869196531E0
4.786242538E1,-6.382941205E-2,2.733260491E0,-8.562364393E-1
4.787247238E1,3.657636216E-2,3.400006798E0,1.885120399E-1
4.788251838E1,2.649856904E-1,4.088571990E0,1.169879333E0
4.789256538E1,2.459373256E-1,4.684082252E0,2.001927595E0
4.790261137E1,-2.224470321E-1,5.137515700E0,2.278879649E0
4.791265838E1,-6.484734651E-1,5.510793761E0,2.271893542E0
4.792270437E1,-8.205683508E-1,5.688580107E0,2.307576029E0
4.793275138E1,-6.973173771E-1,5.710696616E0,2.487609606E0
4.794279737E1,-5.709405550E-1,5.412711981E0,2.768978793E0
4.795284438E1,-6.870131213E-1,4.866603089E0,3.015355318E0
4.796289037E1,-9.914740589E-1,4.294747152E0,2.952079966E0
4.797293737E1,-1.292441651E0,3.492389297E0,2.670092436E0
4.798298438E1,-1.614438753E0,2.662547774E0,2.327806226E0
4.799303037E1,-1.662296167E0,1.992327052E0,2.175641648E0
4.800307738E1,-1.265962827E0,1.639758659E0,2.101833706E0
4.801312337E1,-5.594531517E-1,1.475929617E0,2.136073393E0
4.802317038E1,2.962420913E-1,1.342266945E0,2.108636357E0
4.803321637E1,9.369480421E-1,1.206820287E0,1.859787045E0
4.804326338E1,1.119134418E0,8.944690436E-1,1.497800981E0
4.805330937E1,9.943660918E-1,4.712937677E-1,9.780421275E-1
4.806335637E1,6.849342169E-1,2.289184928E-2,5.562824625E-1
4.807340667E1,2.832288936E-1,-3.481636852E-1,1.652439223E-1
4.808345367E1,-1.660830343E-1,-6.935780096E-1,-1.066241236E-1
4.809349967E1,-5.720087317E-1,-1.090077703E0,-2.129976940E-1
4.810354667E1,-8.170122204E-1,-1.516053795E0,-2.468864018E-1
4.811359267E1,-1.027117955E0,-1.979852017E0,-2.913334268E-1
4.812363967E1,-1.137734411E0,-2.438756120E0,-3.420206004E-1
4.813368567E1,-1.214354059E0,-2.766414789E0,-4.267012931E-1
4.814373267E1,-1.065243628E0,-3.518145112E0,-3.206611602E-1
4.815377867E1,-6.621911062E-1,-4.130771345E0,-5.082657123E-1
4.816382567E1,-4.413256911E-1,-3.993826631E0,-6.751060706E-1
4.817387267E1,-4.391633908E-1,-4.333090854E0,-7.915017687E-1
4.818391867E1,-6.331025970E-1,-4.358021627E0,-1.096662399E0
4.819396567E1,-6.807658830E-1,-4.283898228E0,-1.075262174E0
4.820401167E1,-7.539102385E-1,-4.239688600E0,-9.747614010E-1
4.821405867E1,-8.218923797E-1,-3.893954433E0,-8.954094221E-1
4.822410467E1,-7.117934020E-1,-3.517800127E0,-5.897134794E-1
4.823415167E1,-3.630652412E-1,-3.173696748E0,-4.076569118E-1
4.824419767E1,-6.968338855E-2,-2.715969690E0,-3.640393142E-1
4.825424467E1,6.250827022E-2,-2.327073131E0,-2.676276451E-1
4.826429067E1,2.501756798E-2,-2.009450038E0,-5.870853022E-2
4.827433767E1,1.078521851E-1,-1.705009493E0,-5.890601993E-2
4.828438367E1,-7.913808044E-2,-1.487530493E0,6.174776673E-2
4.829443067E1,-4.035976285E-1,-1.225538394E0,5.006824583E-3
4.830447667E1,-6.784024385E-1,-8.531561261E-1,7.846729517E-2
4.831452367E1,-8.735665633E-1,-1.889007336E-1,3.716161363E-1
4.832456967E1,-9.264886889E-1,3.808636540E-1,6.554997718E-1
4.833461667E1,-7.574913657E-1,8.806778008E-1,7.927117038E-1
4.834466267E1,-3.070822809E-1,1.350410947E0,5.983904551E-1
4.835470967E1,5.584164038E-2,1.744531408E0,3.412895523E-1
4.836475667E1,3.212971180E-1,2.322890033E0,4.453166351E-2
4.837480267E1,7.570632765E-1,2.776141047E0,-4.321710710E-1
4.838484967E1,1.199299598E0,3.216422353E0,-7.732024688E-1
4.839489567E1,1.644514930E0,3.342125210E0,-9.906645119E-1
4.840494267E1,1.589473189E0,3.266272790E0,-7.076002175E-1
4.841498867E1,1.315876999E0,3.755482426E0,-7.215113282E-2
4.842503567E1,7.546358049E-1,4.225848826E0,1.146949915E0
4.843508167E1,5.824615433E-1,4.127167706E0,2.309195854E0
4.844512867E1,8.698985318E-1,4.271500377E0,3.390347198E0
4.845517467E1,9.538488342E-1,4.215155438E0,4.416666569E0
4.846522167E1,6.983955306E-1,3.824574881E0,5.137094700E0
4.847526767E1,5.785848759E-1,3.372542426E0,5.212341349E0
4.848531467E1,6.237613776E-1,2.624131567E0,4.578808982E0
4.849536067E1,7.800982364E-1,1.744703316E0,3.181643114E0
4.850540767E1,1.002943372E0,9.805061442E-1,1.739106800E0
4.851545367E1,1.314577163E0,3.761192232E-1,4.483820379E-1
4.852550067E1,1.568838511E0,-7.123662829E-2,-8.439007147E-1
4.853554667E1,1.675612470E0,-4.507595158E-1,-1.667194233E0
4.854559367E1,1.708822023E0,-1.091413792E0,-2.185779112E0
4.855563967E1,1.374976708E0,-1.284697013E0,-2.131390358E0
4.856568667E1,9.408748859E-1,-1.412572111E0,-1.808174403E0
4.857573267E1,5.740425760E-1,-1.673933880E0,-1.447573544E0
4.858577967E1,4.357370686E-1,-1.748336191E0,-9.849050045E-1
4.859582567E1,2.464000231E-1,-1.470951882E0,-5.684913026E-1
4.860587267E1,-7.619916022E-2,-1.249989696E0,-5.092188084E-1
4.861591967E1,-2.344899391E-1,-1.361533520E0,-4.974512869E-1
4.862596567E1,-2.390585880E-1,-1.438845990E0,-5.619982620E-1
4.863601267E1,-1.169379177E-1,-1.556667970E0,-6.958357657E-1
4.864605867E1,6.882194750E-2,-1.818120956E0,-7.889129139E-1
4.865610567E1,1.029393910E-1,-2.112627667E0,-7.241513461E-1
4.866615167E1,1.882591479E-1,-2.274264588E0,-7.162989740E-1
4.867619867E1,2.370712656E-1,-2.774333673E0,-5.796340491E-1
4.868624467E1,3.575346157E-1,-2.907977049E0,-5.586956084E-1
4.869629167E1,4.302423304E-1,-2.674111227E0,-5.693954283E-1
4.870633767E1,3.169419656E-1,-2.757343419E0,-6.125556274E-1
4.871638467E1,2.549623202E-1,-2.668101459E0,-7.857343675E-1
4.872643067E1,4.709229811E-1,-2.569671770E0,-8.831893261E-1
4.873647767E1,7.617868035E-1,-2.521957321E0,-1.029777268E0
4.874652367E1,9.997768859E-1,-2.348768640E0,-1.190257464E0
4.875657067E1,1.006908077E0,-2.248021699E0,-1.212527316E0
4.876661667E1,9.217875275E-1,-2.241145958E0,-1.084603686E0
4.877666367E1,6.571057096E-1,-2.243149799E0,-9.644729327E-1
4.878670967E1,1.913975312E-1,-2.171553567E0,-8.912429886E-1
4.879675667E1,-3.883043090E-1,-2.082355462E0,-8.303951083E-1
4.880680267E1,-8.887449118E-1,-1.884627187E0,-8.176293209E-1
4.881684967E1,-1.006758023E0,-1.547966144E0,-6.719896509E-1
4.882689567E1,-6.712211075E-1,-9.959457171E-1,-3.965520260E-1
4.883694267E1,-6.866315905E-2,-4.133098537E-1,-3.015647386E-1
4.884698867E1,4.235680626E-1,1.818220943E-1,-2.764757980E-1
4.885703567E1,5.954814288E-1,7.146145374E-1,-2.041105109E-1
4.886708167E1,4.707156973E-1,1.167167979E0,-7.361132875E-2
4.887712867E1,5.327687618E-1,1.608679538E0,1.754918987E-1
4.888717467E1,4.049068201E-1,2.233880793E0,2.977386130E-1
4.889722167E1,2.209797464E-1,2.795404115E0,6.037606841E-1
4.890726867E1,1.180959770E-1,3.462993005E0,5.048405595E-1
4.891731467E1,-4.346853007E-2,3.853888142E0,3.124148320E-1
4.892736167E1,-1.868133324E-1,3.950806911E0,2.356018603E-2
4.893740767E1,-4.533209617E-1,4.452535436E0,-2.667395993E-1
4.894745467E1,-6.534560238E-1,5.120749978E0,-4.092986637E-1
4.895750067E1,-4.274696173E-1,5.453898599E0,-2.371431863E-1
4.896754767E1,-7.610553168E-2,5.616269345E0,1.604581225E-1
4.897759367E1,1.722682921E-1,5.541943048E0,7.634048742E-1
4.898764067E1,5.466229353E-2,5.257536818E0,1.639161074E0
4.899768667E1,-2.458779398E-1,4.803929123E0,2.297534167E0
4.900773367E1,-7.745810960E-1,3.989910750E0,2.773215101E0
4.901777967E1,-1.356485327E0,3.090803111E0,2.942817099E0
4.902782667E1,-1.580979962E0,2.181785610E0,3.065220957E0
4.903787267E1,-1.697283274E0,1.430590891E0,3.090393806E0
4.904791967E1,-1.518305850E0,8.038997662E-1,2.971514649E0
4.905796567E1,-1.336174438E0,2.528850603E-1,2.554711084E0
4.906801267E1,-1.093436344E0,-2.593766391E-1,1.912047558E0
4.907805475E1,-8.784884571E-1,-7.151881492E-1,1.440358665E0
4.908810175E1,-5.726374536E-1,-1.154155000E0,8.664873393E-1
4.909814775E1,-1.933029561E-1,-1.391095288E0,4.057435566E-1
4.910819475E1,-8.779258087E-2,-1.701521044E0,1.920623231E-1
4.911824075E1,5.405421965E-2,-1.932701240E0,-3.835481107E-1
4.912828775E1,-8.226776607E-3,-2.288537056E0,-4.357929826E-1
4.913833375E1,-2.350904847E-1,-2.566212557E0,-4.662156071E-1
4.914838075E1,-2.571121221E-1,-2.694154898E0,-3.999707468E-1
4.915842675E1,-1.676184766E-1,-2.824061319E0,-2.290601416E-1
4.916847375E1,-2.147042039E-1,-2.903167714E0,-1.733610271E-1
4.917851975E1,-3.389283370E-1,-2.933103704E0,1.063794176E-1
4.918856675E1,-3.526565395E-1,-2.965911262E0,3.708353868E-1
4.919861275E1,-3.040675296E-1,-3.021243464E0,6.274435155E-1
4.920865975E1,-1.640425022E-1,-3.084451280E0,8.278733504E-1
4.921870575E1,7.241213791E-2,-3.228641279E0,7.045899247E-1
4.922875275E1,3.250923995E-1,-3.443338174E0,2.833057845E-1
4.923879875E1,3.108840309E-1,-3.551435065E0,-2.430985755E-1
4.924884575E1,1.206167299E-1,-3.654917334E0,-7.224060984E-1
4.925889175E1,-1.446488594E-1,-3.558473359E0,-1.046381460E0
4.926893875E1,-3.753686966E-1,-3.161497117E0,-1.017945720E0
4.927898475E1,-5.175831042E-1,-2.812085636E0,-9.446223664E-1
4.928903175E1,-6.131697312E-1,-2.386594863E0,-8.617449550E-1
4.929907775E1,-7.213769154E-1,-1.894741700E0,-7.418216318E-1
4.930912475E1,-6.434086069E-1,-1.447359536E0,-5.861604188E-1
4.931917075E1,-4.674026649E-1,-9.735333395E-1,-4.937007366E-1
4.932921775E1,-3.417938016E-1,-5.247747409E-1,-1.690028049E-1
4.933926375E1,-4.133835286E-3,-1.408249265E-1,-2.292766348E-2
4.934931075E1,3.045476226E-1,2.627066284E-1,-2.614830986E-2
4.935935675E1,3.234464814E-1,5.696696627E-1,-1.099880268E-1
4.936940375E1,5.790044501E-2,7.143455654E-1,-3.455868173E-1
4.937944975E1,-1.864842986E-1,6.886540693E-1,-5.977591020E-1
4.938949675E1,-3.627553388E-1,7.123288608E-1,-8.272383428E-1
4.939954275E1,-6.320211545E-1,9.084076363E-1,-6.627966584E-1
4.940958975E1,-8.651208450E-1,1.362338097E0,-8.543878421E-2
4.941963575E1,-8.846023057E-1,2.012089471E0,5.409756213E-1
4.942968275E1,-5.467962322E-1,2.575348831E0,7.612055902E-1
4.943972875E1,1.581469374E-1,2.848057122E0,1.124251609E0
4.944977575E1,7.900787757E-1,3.186481685E0,1.013264585E0
4.945982175E1,1.488746421E0,3.596618255E0,7.692175913E-1
4.946986875E1,2.176994401E0,3.961258809E0,1.160634739E0
4.947991475E1,2.615136210E0,4.398348119E0,1.721249549E0
4.948996175E1,2.586621678E0,3.956172316E0,2.424890179E0
4.950000875E1,2.154220373E0,3.559253377E0,2.933336424E0
4.951005475E1,1.305535613E0,3.097613363E0,3.299261026E0
4.952010175E1,5.050568334E-1,2.488767940E0,3.370513442E0
4.953014775E1,1.408672092E-1,1.844450383E0,3.142355087E0
4.954019375E1,-1.560138731E-1,1.270342099E0,2.536064313E0
4.955024075E1,-1.524716664E-1,7.568010288E-1,1.727724171E0
4.956028675E1,3.098980076E-1,4.093705845E-1,1.243409239E0
4.957033375E1,1.058591178E0,3.312769264E-1,7.104318778E-1
4.958038075E1,2.011771821E0,7.589101195E-2,1.211198097E-1
4.959042675E1,2.661272204E0,-1.199532902E-1,-3.125512183E-1
4.960047375E1,2.763641455E0,-1.171226531E-1,-5.784327386E-1
4.961051975E1,2.315888285E0,-7.376730323E-2,-5.548890710E-1
4.962056575E1,1.381152098E0,-9.322215915E-2,-3.068941833E-1
4.963061275E1,4.911061443E-1,-1.609849566E-1,-2.052059868E-1
4.964065975E1,8.069084510E-3,-3.502096260E-1,-1.615499438E-1
4.965070575E1,-3.332508002E-1,-6.004575920E-1,8.905601799E-2
4.966075275E1,-4.106685202E-1,-8.699019670E-1,6.087857813E-2
4.967079875E1,-2.829307952E-1,-1.129667446E0,-1.199277087E-1
4.968084575E1,3.225185283E-2,-1.423310523E0,-1.849857304E-1
4.969089175E1,4.264083111E-1,-1.731303837E0,-1.550975414E-1
4.970093875E1,8.693524750E-1,-1.930492746E0,-2.019878255E-1
4.971098475E1,1.196173092E0,-2.315424308E0,-2.899511451E-1
4.972103175E1,1.055553549E0,-2.617900774E0,-1.877390380E-1
4.973107775E1,5.565632750E-1,-2.844589139E0,-2.977380283E-1
4.974112475E1,1.360511865E-1,-3.296228660E0,-3.946513885E-1
4.975117075E1,-1.953867941E-1,-3.529265347E0,-5.048478685E-1
4.976121775E1,-6.043312627E-1,-3.538567683E0,-7.241753197E-1
4.977126375E1,-8.552444592E-1,-3.586006143E0,-9.863399112E-1
4.978131075E1,-9.641411032E-1,-3.571053643E0,-1.266630287E0
4.979135675E1,-7.763809421E-1,-3.516247106E0,-1.526051365E0
4.980140375E1,-3.605591977E-1,-3.772106060E0,-1.718957587E0
4.981144975E1,-6.867901962E-3,-3.449702284E0,-1.866191500E0
4.982149675E1,1.604423350E-1,-3.248609521E0,-1.727161669E0
4.983154275E1,4.101468755E-1,-2.973619062E0,-1.564616675E0
4.984158975E1,6.895880158E-1,-2.402069519E0,-1.468994380E0
4.985163575E1,8.865668240E-1,-1.914827471E0,-1.490905652E0
4.986168275E1,7.936237232E-1,-1.424726134E0,-1.577667807E0
4.987172875E1,7.116590622E-1,-9.244939113E-1,-1.477940474E0
4.988177475E1,5.630176875E-1,-4.058564079E-1,-1.545373342E0
4.989182175E1,3.411629966E-1,-2.341575980E-2,-1.518370608E0
4.990186775E1,1.234892477E-1,3.565252036E-1,-1.364110388E0
4.991191475E1,-7.834665980E-2,9.092888117E-1,-1.117488134E0
4.992196175E1,-2.731689418E-1,1.422869058E0,-9.094326532E-1
4.993200775E1,-5.084604976E-1,1.951298309E0,-5.267275648E-1
4.994205375E1,-1.891622869E-1,2.745843115E0,1.224861579E-1
4.995210075E1,3.631462617E-1,3.545234678E0,5.306025146E-1
4.996214675E1,8.145517851E-1,4.081678707E0,6.960950898E-1
4.997219375E1,7.914823267E-1,4.669806860E0,6.593916786E-1
4.998223975E1,4.591586025E-1,5.377778376E0,7.224449824E-1
4.999228675E1,2.160189138E-1,5.968624315E0,9.442900984E-1
5.000233275E1,2.328449712E-1,6.194867122E0,1.447979195E0
5.001237975E1,3.609380607E-1,6.211517068E0,2.036787525E0
5.002242575E1,1.319118330E-1,6.046536709E0,2.570123760E0
5.003247275E1,-3.357345878E-1,5.508119245E0,2.993887265E0
5.004251875E1,-7.452982400E-1,4.605753536E0,3.110208265E0
5.005256575E1,-1.101144801E0,3.741205280E0,2.915202746E0
5.006261175E1,-1.446502042E0,2.971794730E0,2.652310469E0
